42902,1425.8,446.11,2600.6,336.11,1246.4,866.5,1062.7,566.84,1840.9,345.08,1542.5,650.76,2327,365.07,888.25,926.44,2749.6,615.09,1056.2,522.4
43202,1126.3,439.52,2224.8,304.27,992.64,841.85,942.4,590.23,1561.6,349.91,1239.4,633.45,1860.5,338.79,687.81,867.06,2177.2,594.55,803.44,488.04
43502,1376.4,506.63,2535.9,339.51,1188.9,954.05,1068.9,648.56,1760.8,386.25,1431,713.97,2173.5,348.15,804.55,909.84,2578.1,654.64,952.19,527
43802,1204.4,513.79,2089.1,297.16,959.05,881.94,884.12,607.37,1412.9,351.47,1126.2,634.63,1824.2,327.05,622.61,804.04,2162.6,626.78,769.55,488.78
44102,1038.3,412.99,2283.7,294.61,1007,823.99,1012.2,632.63,1494.8,345.72,1153.1,624.39,1791.3,269.87,630.55,740.93,2124.9,582.57,723,428.04
44402,832.55,525.06,1955.7,352.04,807.26,1072.8,840.25,832.61,1201.5,423.59,887.17,758.97,1446.3,323.25,474.31,862.16,1732.1,732.67,610.13,556.51
44702,902.15,481.72,2171.5,328.77,891.34,963.71,886.14,785.13,1186,378.58,965.33,745,1688,317.16,493.48,797.8,1906,692.86,713.08,568.76
45002,580.34,421.07,1656.1,312.31,621.31,875.93,626.07,714.06,921.11,361.69,761.33,762.54,1277.7,322.11,392.65,798.66,1361.4,686.3,466.08,549.58
45302,697.96,561.02,1749.1,369.01,630.76,1055.6,695.17,965.75,1114.3,534.65,823.5,1061,1416.6,431.46,445.15,1076.9,1585.5,914.28,513.91,716.71
45602,766.01,617.6,1709.2,390.91,628.04,1034.2,680.84,993.72,1090.7,551.45,814.52,1140.5,1398.4,462.68,443.83,1120.5,1593.5,995.71,500.65,745.58
45902,553.23,619.15,1473.4,433.19,545.85,1221.1,579.54,1213.7,936.14,655.57,680.48,1295.7,1151.3,526.92,352.27,1215.4,1265.3,1110.8,426.09,914.07
46202,604.37,595.35,1701.3,444.34,565.83,1109.8,644.67,1198.5,993.49,648.76,736.28,1289.9,1322.6,549.92,410.18,1192.9,1349.7,1102.6,471.88,938.04
46503,526.41,607.62,1308.6,455.55,527.74,1281.5,540.2,1255.8,792.54,659.16,611.87,1330.9,989.1,563.05,323.58,1215.7,1138.5,1150.3,443.62,1077.1
46803,382.58,519.29,1066.1,451.36,418.05,1247.6,408.64,1228.1,573.05,591.65,470.99,1204.1,812.4,568.57,239.92,1060.6,813.27,1041.5,332.04,993.32
