35680,1356.9,347.07,798.06,608.94,832.83,627.26,908.54,626.79,3482.8,590.28,1305.8,316.82,1389.6,469.56,876,878.96,2512.5,484.29,1706,416.28,948.63,607.47,770.52,609.91,2454.1,407.34
35994,1251.9,387.26,718.4,641.36,771.7,658.31,861.6,664.5,3272.9,622.58,1183.8,357.75,1303.5,514.68,888.43,919.3,2275.7,538.07,1610.9,456.52,1079.1,732.58,829.69,722.79,2297.9,455.7
36290,1144,407.62,531.92,714.41,584.79,751.06,674.36,719.65,2889,621.87,980.93,364.07,1127.2,585.78,628.61,1033.9,2030.4,584.79,1351.6,460.26,814.92,807.21,576.8,819.99,2045.2,482.86
36578,1148.3,418.21,573.52,735.81,644.55,769.33,719.4,742.97,2828.9,641.07,973.66,345.38,1124.1,573.04,648.81,949.39,1931.7,564.3,1436.8,428.34,880.96,775.92,670.17,810.39,1872.4,457.65
36956,916.81,429.16,560.48,848.83,550.66,773.11,639.03,801.19,2086.4,620.78,836.83,364.92,916.19,598.12,637.91,954.45,1659.1,586.94,1313.6,456.72,774.2,817.49,608.44,847.89,1594.2,465.95
37212,882.52,475.78,462.68,892.58,442.19,790.67,548.28,832.04,2335.2,656.9,726.55,405.66,748.78,613,421.85,966,1415.4,613.28,1092.1,510.29,494.62,762.86,422.83,897.57,1465.2,514.99
37486,832.55,475.35,441.71,734.07,429.98,660,519.2,729.5,1662.1,553.19,728.94,420.58,737.95,579.98,441.96,834.41,1295.2,611.5,958.86,502.58,582.58,754.61,461.2,767.47,1265.4,503.74
37780,803.01,536.87,492.96,865.08,509.54,769.55,583.65,829.68,1988.9,709.93,693.27,452.28,739.26,644.1,566.91,1001.5,1330.7,674.39,1091.8,588.5,644.13,844.99,558.23,966.67,1477,597.62
38086,659.32,614.06,237.67,881.64,235.49,734.26,373,836.81,1572.1,633.64,522.76,496.65,504.74,732.45,184.73,789.79,874.69,681.5,729.97,577.03,363.86,866.4,321.69,1055.8,1011.4,608.23
38384,647.63,596.32,337.9,901.71,337.01,798.51,389.08,837.08,1712.8,716.51,588.74,529.68,556.69,721.87,320.73,944.98,948.41,705.36,784.93,649.17,405.97,853.03,356.59,1004.2,1080.9,645.49
38680,588.7,639.81,396.39,1004,397.72,858.6,435.19,863.81,1416.9,768.32,588.71,589.3,579.16,809.47,437.01,1063.9,963.78,741.72,831.37,704.81,494.97,899.72,434.84,1114,1058.3,688.65
38980,444.98,736.53,201.85,1108.2,203.54,970.01,269.66,986.17,1429.8,830.14,402.34,645.03,366.24,914.03,183.05,1148.1,723.58,786.36,615.71,823.64,239.88,947.68,207.79,1277.4,838.24,741.97
39280,438.53,711.41,207.13,945.5,219.46,880.14,259.25,888.39,1206.9,756.09,411.6,640.25,367.37,860.43,199.06,1013.6,636.96,766.42,509.26,796.65,258.78,868.66,225.45,1122.8,794.51,727.65
39578,504.62,839.93,302.76,1014.8,314,988.46,345.77,935.62,1042.4,742.1,489.03,713.2,454.95,940.12,290.38,857.75,696.91,765.65,628.15,788.59,370.1,880.82,339.44,1187.1,777.13,719.24
39878,511.85,767.66,325.57,908.44,328.52,916.06,368.71,864.77,1011.4,638.83,477.02,670.56,451.01,853.73,318.82,867.02,655.4,715.7,590.71,741.89,405.41,841.09,372.69,1102.2,772.61,739.08
40178,326.65,831.14,128.2,990.4,136.47,1044,179.38,931.03,894.1,770.44,288.96,747.05,237.79,965.7,122.21,1064.1,420.31,781.31,389.46,861.68,168.39,910.92,130.37,1115.3,592.5,847.46
40478,416.92,948.65,249.41,1169.6,261.21,1258.7,278.09,1056.1,898.08,893.29,401.38,876.05,356.56,1098.1,267.01,1156.7,547.85,840.52,522.33,967.16,315.87,1001.1,296.06,1356.5,696.36,962.71
40778,201.26,832.9,46.802,1029.1,60.897,1101.6,88.88,973.03,703.17,841.06,181.05,830.84,116.54,930.79,57.877,1199.7,294.48,829.26,278.25,970.58,87.799,924.36,71.604,1225.7,404.87,919.2
41078,173.68,798.74,47.704,937.89,54.188,1097.4,75.575,882.05,526.03,794.28,177.04,887.04,110.92,897.88,56.999,1129.2,256.21,832.63,255.2,977.52,87.936,934.44,45.912,944.66,308.28,877.13
41378,281.73,901.81,158.2,1110.9,165.2,1287.3,183.34,1108,598.08,905.07,301.77,1002,227.39,1000.3,177.66,1254.5,370.01,884.46,362.47,1067.8,211.9,1041.4,187.92,1217.8,426.46,936.92
41678,334,865.36,250.02,1163.1,244.14,1211.3,266.53,1052.6,653.19,978.5,349.22,952.67,300.84,974.21,272.44,1210.6,449.59,932.09,453.53,1115.2,295.65,1014.1,275.22,1188.4,504.75,1017.1
41980,149.29,890,61.828,1228,48.246,1241.5,75.679,1085.3,432.34,955.98,170.45,1024.6,82.219,870.09,60.82,1210.5,221.08,930.03,214.43,1175.6,84.206,1083.3,65.165,1210.6,242.29,1015.3
42278,178.76,832.78,92.824,1041.4,80.466,1090.9,92.451,910.53,413.02,789.69,187.07,923.37,128.28,888.09,88.702,1171.6,239.79,901.49,236.74,1106.2,115.83,1039,93.786,1066.6,253.65,967.73
42580,283.31,931.07,213.78,1160.2,201.96,1180.8,222.99,1026.9,507.91,1096.3,297.68,1062.4,250.45,991.2,238.77,1307,364.58,972.78,367.41,1267.8,255.44,1197.4,238.32,1275.6,371.62,1032.9
42882,341.85,751.58,307.08,904.11,302.89,933.69,292.95,707.02,293.17,285,365.57,872.51,333.95,805.59,339.34,1074.4,423.07,823.14,419.2,1052.8,338.19,972.94,327.82,953.18,421.78,839.65
43180,149.43,842.65,95.269,1058.5,81.22,1058,91.894,900.63,321.6,944.32,166.69,987.52,119.49,899.72,98.065,1123,184.15,845.14,202.01,1186.9,113.6,1054.3,94.915,946.95,162.78,814.41
43484,249.81,1004.4,204.35,1228.1,198.49,1257.3,199.13,1015.7,439.73,1281.6,257.17,1108.2,232.76,1071.8,221.48,1307.3,306.76,1007.2,321.11,1397.1,233.13,1249.8,223.03,1300,292.74,1001.8
43782,290.76,1084.7,262.35,1370.5,254.86,1291.9,254.16,1056.2,369.66,1233.6,302.26,1261.5,283.6,1158.9,285.15,1266.9,344.64,982.68,358.06,1435.6,288.64,1282.4,274.58,1121.3,341.67,985.36
